id,text,political,racial/ethnic,religious,gender/sexual,other
spa_7798b615abc7b7286d6314b7f7d52641,estoy como trenza de india,0,0,0,0,0
spa_e544f6d43f171a78e1c3c32a7f1fd0dd,"excelente tu documento, gracias por compartir. se entiende el odio del falso judio milei.",1,1,1,0,0
spa_d80ac291c167ed73ae94f09d1cd18c9a,"excelente, gracias a dios.
pero no hablemos de aborto, eso es inmoral",0,0,0,0,0
spa_f9315bdb07e49b942169552e1f251bf8,exportemos toros a la india!!!,0,0,0,0,0
spa_179f675e4cbecef03780c0da259e38b6,"falangista, franquista, corrupta = engendro golpista",1,0,0,0,0
spa_5ae28d86a6ce11ddb6bc9c9c1313dcd2,falto judio en la lista jajajaja,0,0,0,0,0
spa_c89cb687c5ee8d9e88ec3cc1a5dcdb67,feminista del ano! logro deconstruir a brian thompson.,0,0,0,0,0
spa_e4bfa2db2c962cba3f4f43a394bd0ec4,feminista pero no mucho (concretamente: nada),0,0,0,0,0
spa_dd1629531032757554cbc752dd7a4709,feminista piojosa prepara el cv,0,0,0,1,0
spa_22ce89b137fd2a58b58f5d0e1338c917,"final
india vs pakistan",0,0,0,0,0
spa_f960e5533c01b29ad3ef21960da790aa,founder of clinica de aborto heads will roll,0,0,0,0,0
spa_d65f3a4620fc52cb67bf711d578ca450,"foxtrot uniform charlie kilo yankee oscar uniform,
delta india papa sierra hotel india tango",0,0,0,0,0
spa_d37991d5e0eb994475d1555117fc0da0,fuera corrupcion is #revocatoriaaloscorruptos,0,0,0,0,0
spa_6d8fb20bba59fb1d57cfd0cdb2a49286,"fuera de aca, judio neonazi.",1,1,1,0,0
spa_b15cce5a3eb5bf9c7c299da8f7c5d719,"fuera de israel, es ukrania el unico pais que tiene presidente judio",0,0,0,0,0
spa_259b810cd3e420c30dc92ee0081a4f8e,fujimori es campeon mundial en corrupcion,1,0,0,0,0
spa_13c31c3d72c107246a05aeb794e8e13d,"graaaaaaacias, indio. una belleza.",0,0,0,0,0
spa_aeffc70c58cb68972a317dd429516ee1,gracias indigena con delirios de,0,0,0,0,0
spa_8b4cec545fe98cf76de0f9df90127ff7,"guarda ahi, no es lo mismo ser sionista que judio.",0,1,0,0,0
spa_d4ee68d93d9c8e8fbfd093096e2d1473,"gustavo bassani: ""yo no sabia nada de la comunidad asi que decidi estudiar la historia del pueblo judio""",0,0,0,0,0
spa_83c41fd06175330fc979d24a6fb1fdf7,habria que abortar al padre,0,1,0,0,1
spa_c9475b30f5166bccb642ef7a9b6686fc,hacrn dias asesinaron a un lider indigena candidato politico,1,1,0,0,0
spa_237bf35a525b20862314b575025f9642,hasta en israel hay sector judio,0,0,0,0,0
spa_604fdbc92e89f8f728f40941206a5084,hay que ser judio para poder escribir sobre la estupida mon laferte? ajajjaajjajaj,0,1,1,0,0
spa_080cecd4239c3bf7ea0d8b25a4b189af,haz el examen indigena guatemalteco puto,0,1,0,0,0
spa_c56335cd5f63deca6020e5fb7964af81,"hitler era judio.
gente sin principios.",1,1,0,0,0
spa_c14a152e066724bb4ea44f45445bdf5b,"holanda
india
belgica
argelia",0,0,0,0,0
spa_d4f29c91839f9b4d59ed7d441560b4f4,hoy cumple 76 anos el indio solari!,0,0,0,0,0
spa_03572fab0cceb29e4004d49914ffa384,hoy me gusto un judio ortodoxo y no c como sentirme al respecto,0,1,0,0,0
spa_1ada4d9270821f660ba9c822c4f11899,hoy un judio me dijo que palestina no era un pais y casi hago mierda todo,1,1,0,0,0
spa_32e9726381270b4851afe6e9a326d7de,iban un negro un judio y un terrorista en moto,1,1,1,0,0
spa_11b11d2caece2c9415315a5fe38d90d8,ida llamando a kike sarasola para mandarle a los vecinos deportados y devolverle el regalito del piso durante el confinamiento.,1,0,0,0,0
spa_1f04a08c2e31ca26acb6cc6281dfa41f,idolo total el judio upstein,0,1,1,0,0
spa_94e7e1930cac24abaf7907c62b6dff1a,igual mi disfraz va a ser el mejor y el que diga lo contrato es judio,0,1,0,0,0
spa_61a84629db3044ad8e1d211a15af2b58,"india , australia or england",0,0,0,0,0
spa_8c317bda78c75f036f577529454cd402,"india cansa de cacique, india coger canoa y remar a tribu aguila blanca, india salir de esta caca.",0,0,0,0,0
spa_a23206e9085c023e9ec43b5c6bb18abf,india india cmon #indvpak,0,0,0,0,0
spa_74ad113713643fdb7911eec645a492c0,india is parallel universe.,0,0,0,0,0
spa_8c9ccfc3364f11bf46bb9cacebeca4da,india jones y el cono maldito,0,0,0,0,0
spa_e09a8363c852ea90e7d13504b2ce4d8c,india lo bane undhi,0,0,0,0,0
spa_970d8feda55c82497d06156d0cf3e693,india lo delete chesarandi,0,0,0,0,0
spa_25413865ea59749eac8c672e9487353e,india martinez es tan,0,0,0,0,0
spa_b2bfa1b0db2d54e895de213e0629a534,india perra! #nowplaying laberinto,0,0,0,0,0
spa_04209093a192491bef2df57909845155,india tenia que ser!!,0,1,0,0,0
spa_94a845422a9f98fdb57c72b33aa97712,india uniform bravo india nine yankee,0,0,0,0,0
spa_e2f0eb6de0b266030b5c88eec10f6557,india y china colaborando,0,0,0,0,0
spa_4239ff2d4c2b49c6d8fa074302de76fb,"indigena bruto y terrorista, a darle duro.",0,1,0,0,0
spa_cd55fe7bc51b8f0e4bc5049bdb73cf07,indigena gay y negro? si fuera asi polo polo seria el ministro ideal,0,1,1,1,0
spa_5b33d12f91c61ef2e56616947b60bfb7,indigena mal oliente. pecueco y rata de alcantarilla.,0,1,0,0,0
spa_e5e35266bc711bc17be719659bc9a432,indigena nada homero tenia razon,0,0,0,0,0
spa_f1dafa47a70786631013ad2cbce4bf6c,"indigena no es, su facha es diferente!!!",0,1,1,0,0
spa_d538b11d2964a3781398578a61c617ac,"indigena ojala veas las cagadas que haces a la poblacion, acomodado de mrd.",0,1,1,0,0
spa_103259cc7772664b3ba73e51dee286ba,indigena que no habla ningun idioma originario,0,0,0,0,0
spa_5e26a23a12a77e3ecf4cd7091a1fa535,indio ido indio comido,0,0,0,0,0
spa_18703f68d17bd4a850346cfe1f97f692,indio querido: el crimen si paga y paga bocha.,0,0,0,0,0
spa_7fb94f2c9c19e3461a8d6917854ebf13,ista istaista ista la plebe feminista!!!!,0,0,0,1,0
spa_f6da08af18b3b94d78261a3e49c74a52,jadejas injury = advantage india,0,0,0,0,0
spa_9dd766956826ad0a4a793c51ef05cb96,jajaja es amor odio por ese indigena owo,0,0,0,0,0
spa_6179081242b2a48319fdb23ef41db7ac,jajaja especialmente si eres indigena,0,0,0,0,0
spa_d9f05d1b30190f8351dcb633a84d77ee,jajaja quieres guerra eh! zorra de altojardin,1,0,0,0,1
spa_ac83a4558d682c0576661ca2f42b85e3,jajajaja o sea eres un aborto de aborto si te das cuenta de la estupidez que dices por dios!!,0,1,0,0,1
spa_1dacb76bbf26b93197a9e9e0371f4f0b,jajajaja solo queda esperar al judio,0,0,0,0,0
spa_8ffeaff531aaeda09f54e8da17fda859,jajajaja yo opino igual pero el tipo esta en usa y es un indio (de la india ) bastante amarguetas.,0,1,0,0,0
spa_a34874feb9b28015d449cdf4622ef4e7,jaksjajaj nariz d judio q decis,0,1,1,0,0
spa_2d457f75f7c9151447cc6cdd46e247e9,"javier milei no es judio. de hecho, tiene un amigo nazi. que es musk.",0,1,0,0,1
spa_4402b47a5f48873d4597e46a5222d266,"jesus era un #judio, mahoma un #hanif.",0,0,1,0,0
spa_1e1b20bcc9f0c82662690f824ceb3d9d,"jo,der tiene una nariz de judio de manual",0,1,0,0,0
spa_6a7148ed385bedd08485577830a2db3e,"juan del val acaba de utilizar ""perro judio"" como insulto en la sexta.",0,0,0,0,0
spa_6fea02071e4940ec8d6bc883c7762599,"judicatura bananera podrida, corrupta, golpista y franquista al servicio del amo pp.",1,0,0,0,0
spa_9b63218720e90d47433d9d1dfa4c3b92,"judicatura corrupta.
habra que hacer algo.",1,0,0,0,0
spa_2285aea886b8b2f70837f1f9bb3f5dfa,"judio , pro ucrania y prianista, dios si castiga",1,1,1,0,0
spa_df5a5dd8eef1f1f3225e90ecc3948955,"judio es cuando gay, las pendejadas que se encuentran en internet",0,0,0,0,0
spa_d277e8aa28b511fc67585ae1791bfc23,"jueces franquistas, justicia corrupta.",1,0,0,0,0
spa_5531e568680816acf376abe4b09eb580,juicio a una zorra,1,0,0,0,1
spa_d4ca10a4d3dfc7a60f39ee14f1ca3eab,"justicia o corrupcion !!!
#cfkladronadelanacionargentina",0,0,0,0,0
spa_fdfab0cf93cc08f39e5a948b96e17768,la administracion trump plantea mandar a los inmigrantes ilegales no deportados a guantanamo,0,0,0,0,0
spa_a7251b5e692ddb1ee2b759b3f613d3ab,la america indigena siempre da la nota,0,0,0,0,0
spa_558dec24085b4a3a99fc08bcc6bc68cf,la casa va abortar a juan,0,0,0,0,0
spa_1240b95da0d590d6a4e1be4e31064991,la coalicion son la corrupcion,1,0,0,0,0
spa_a42e760b7b50758fbf471bdce6ebc56c,"la corrupta ayuso siempre saca algo, su novio, su hermano, su madre.",1,0,0,0,0
spa_308a8300077d185d5bbd44bf3d31bfcc,la india mamadita entonces,0,1,0,0,0
spa_c4add1d17911a94d2e852521b68810fb,la india se independizo en 1947.,0,0,0,0,0
spa_b4863938df14c6f6f553dc4013a1faa0,"la india.
senal que vinieron",0,0,0,0,0
spa_4bc79d6341e2ebbe943a8a32e3543616,la ley bases es una ley corrupta que debe declararse nula,1,0,0,0,0
spa_dfe4c2f319bcff73ecbc02342bb0d994,la lista de deportados inmigrantes expulsados de eeuu por paises,0,0,0,0,0
spa_680b19ce414deb2a3d7cedf56ec4f1e8,"la minga indigena entrando al movistar:
yo:",0,0,0,0,0
spa_e491511af59b573032c137d656f34b41,la moral protestante fue una tragedia,0,0,0,0,0
spa_92ba579b6c0c4f8a815d27aca7a27f17,la nina saliendo de la india con palillos,0,0,0,0,0
spa_30591590ecbcc541286dab6ab18817c9,la parte corrupta de la clase politica es funcional a la casta,0,0,0,0,0
spa_1a778eb90d32709fa9cee7ee09637e34,"la prensa corrupta al servicio de la oligarquia nazi, que sorpresa",1,0,0,0,0
spa_2f2667be93eb9290d43560449a314f8c,la pronunciacion al chino y la pronunciacion indigena,0,0,0,0,0
spa_7a015fb6a185ddbaec40324a02d054ce,la pura zorra en la linea 1 del metro,1,0,0,0,1
spa_55ccd040aaf006671a5e22fef639733b,"la senora indigena va con malas intenciones a querer agredir, quienes se creen. iza bien resguardado. no representan a nadie.",0,0,0,0,0
spa_6eb89f43a13a05310cb9304de1bb056b,la sonrisa de los deportados venezolanos al volver a su pais es la gran derrota de donaldo trompas.,0,0,0,0,0
spa_82e8d76a544acbacb3c352480dd38f37,"la suavicrema, monumento a la corrupcion.",1,0,0,0,0
spa_05e88711167a08ff4ec7d149e8997a31,la tenes adentro judio de mierda,0,1,0,0,0
spa_cd6bfa28923ff9c3035b566ab15958ae,la ultraderecha es corrupta aqui y en la conchinchina.,1,0,0,0,0
spa_0b79fe20ac6de4bd5322ffb2e4531b79,la ultraderecha siempre ha sido corrupta y asesina.,1,0,0,0,0
spa_f563296a421b7d55412d043045ba589a,la x es un simbolo positivo en la india,0,0,0,0,0
spa_bb3310af3aca5a07f4abb9126a262a2a,"la zorra en el gallinero, dice el refran: la zorra cambia de pelos ,no de costumbres",0,0,0,0,0
spa_c373a1a1b9f725cb8deccccedad24aad,las mujeres son afortunadas porque pueden abortar,0,0,0,0,0
spa_b96c598ebf5545e2a578a72c97b6e4c5,le derecha en masa es corrupta!!!,1,0,0,0,0
spa_1d043c2c4e6c70fe7dd41a9bed83a824,"le pregunto a ud camilo, alguna vez le ha tocado abortar?",0,0,0,0,0
spa_8f05ba0f0a1480f2cc9d0bcd48369119,le van a intentar imputar hasta cuando vio un video en pornhub pa tapar a la corrupta y al novio de la corrupta,1,1,0,0,1
spa_1fe7a2200be45c052630251b308667da,lei la informacion creo que es indio el militar,0,0,0,0,0
spa_c2dedab1d4b3d541ab80fcbc7df0e450,leido. vaya mierda de persona nos salio el escritor feminista y sensible.,0,0,0,1,1
spa_37169e3221a40b16317ee99a761a279a,lenin fue un asesino khazar/judio,0,0,0,0,0
spa_22f977e6118ce259e0b3148547f09f71,libertad de la corrupcion,0,0,0,0,0
spa_cd725e70a570232db333f958f2e9a105,lima india victor echo.,0,0,0,0,0
spa_98e45756222a67acaf9c1535dfafc6c3,"llamar neo nazi a un judio.
no eres mas estupido porque no puedes jajaja",0,1,1,0,1
spa_8873e7fe41e9587a6b036c39cfa41f21,llegaron los deportados en condiciones dignas y parece que la godarria y la tibiamenta por igual se quedaron sin internet.,1,0,0,0,0
spa_88b6b4de8f0ca067bb83f8c57f5089f5,lo de aborto de teletubbie es una frase muy god la verdad jajajja,0,0,0,0,0
spa_20bc0a5a13fa9f39da27e0d98e9a57bc,lo de los desastres en usa solo se explica con que esta construida sobre un cementerio indio.,0,0,0,0,0
spa_8521fe8651b73dfe201c59a11bcdb4be,lo he cantado con la musica de zorra zorra,0,0,0,0,1
spa_1a6aeed16a640e878bba1f51ecc9faf9,lo mas patetico es decir que obligo a abortar a su amante. quien chot puede obligar a una mujer a abortar?,0,0,1,1,0
spa_db849cf75b5c5f1450535ff942c3fa29,lo pesado es el indio ya,0,0,0,0,0
spa_58a24dbb94f8ad2f349ca0635b50f182,"lo que esta relatando el colombiano deportado que esta hablando con tenembaum es lisa y llanamente tortura, que increible todo, la concha de dios",0,0,0,0,0
spa_e996df73f8d8f815018b8017868f05d7,lo que hay que leer de esta banda corrupta,1,0,0,0,0
spa_bc20850fcf29549034539816ef5b64d7,lo son pero quien le pondra el cascabel al gato judio y su padrino americano,1,1,0,0,0
spa_c12907b327c671168855d770c974a1ab,lo unico que puede abortar la diputada schneider es un,0,0,0,0,0
spa_35eed96199e979b844129f0ab34679e4,look politica corrupta mala de derechas torera y tu?,1,0,0,0,0
spa_951df66369c29993b42bb495e628d226,los gays no pueden abortar ana. no seas tarada.,0,0,0,0,0
spa_933e6d9a37525e6ab28b84903c7073f7,"los hinchas de queremos abortar al cuerpo tecnico.
#fuerarestrepo",0,0,0,0,0
spa_1f95513ff2f363ef590ff874a51855bd,los hombres no podemos abortar,0,0,0,0,0
spa_d3f7d1a134f1ae8f9d41df790a92aae9,"luis petri aparte de imbecil, es judio?",0,1,0,0,1
spa_9a63748b009b9b21fa6abff79d26e07d,lxs blankxs en un pais mestizo indigena tienen demasiado protagonismo,0,0,0,0,0
spa_095e383d05fccc7c287c0ca8da3123a6,made in india also #flammable,0,0,0,0,0
spa_851c079068a6292b28591cc794c5dab2,madrid y su fascista corrupta.,1,0,0,0,0
spa_733e997d20d9c4519b05da6561ce5c3b,"mala feminista - chica sobresalto
benidorm fest 2025
(siempre en nuestros corazones)",0,0,0,0,0
spa_d912a6d697a40872f0a95e57f16c0533,mala feminista! benidorm fest es territorio femenino,0,0,0,0,0
spa_353a10a96bbeed52ac89fa0d250fc0bb,"mapi no se puede abortar, porque mapi es inevitable.",1,1,0,0,1
spa_199b1a86c21fab516fcf12d3ffa98203,mas corrupcion no se quiere,0,0,0,0,0
spa_c449a69ff11883b3459cf4239f256d40,mas ele se declarava indigena?,0,0,0,0,0
spa_c34937857b42e483400bc3229cccd35c,"mas humos que telegrama de indio
saltando como rengo en tiroteo",0,1,0,0,1
spa_ed261bb28d8d565c0df3be4d94d6738a,mas pintada que un indio el dia de su patrona,1,1,0,0,0
spa_48452d2be6ed6f62b2be1e5e23ab1cb5,"me avisan si sale con sonido?
el indio sublime.
parte 1",0,0,0,0,0
spa_757aa526c1ab8101bca886418eac15cc,me buggee pense que charlabamos de la reforma protestante,0,1,1,0,0
spa_83e84391b277f52fa29cbc8b106b5b86,me da a mi que alguien va a hacer un negocio redondo con las propiedades de los deportados.,0,0,1,0,1
spa_bbfb70495bee6d14461dec5b40a8931b,me encanta como estos pendejos pretenden pintar a un judio de neonazi. hay que ser!,0,1,0,0,0
spa_d66e7fd4de53adda68c76a9042a1a28b,me encanta ser una zorra mayuscula. es diferenciador.,0,0,0,0,0
spa_1ea9681c1a6d02692a254168729d34ba,me llamo antipatica la zorra,0,0,0,0,0
spa_ff8f063d4fee2fe535d84ef7b6460d18,me lo esperaba sabiendo que mordecai es un nombre judio,0,1,0,0,0
spa_94202309dc01d2ac1a8d6f24b76ec06b,"me paso en india, si en india con entrega de la habitacion y todo",0,0,0,0,0
spa_1f653b90804bb40f9c25447d0177f72a,me siento un indigena con una laptop del 2020,0,1,0,0,0
spa_91eb04343f9482fa174ed99f20304615,me voy a tatuar: nada mas duro que un silencio indio,0,0,0,0,0
spa_5366548ecb8534296c597d5b2ed6b62d,"me voy corriendo a ver que escribe en mi pared la banda de mi calle, la tribu de mi calle.
indio",0,0,0,0,0
spa_7a4aeca1c8d316b00f1067386640a2e2,menuda zorra esta hecha . esta bicha!!,0,1,0,0,1
spa_8ad0be30525b78a8eed66377d54658da,metiendo zizana ? estas desesperado ya deja de seguir al judio alazraki,0,1,1,0,0
spa_b5ecb2710c42beaec5ae33b1b5d71de2,"mexicanos deportados saltaron de un avion? falso, la grabacion es de 2021, en afganistan:",0,0,0,0,0
spa_06f7e7087d62682628db7652210dedeb,mexico construira 25 campos fronterizos para acoger a inmigrantes mexicanos deportados de eeuu,0,0,0,0,0
spa_ac6ed7d2b30aec8d9901c5cad4e33cc1,"mi compi indio pasandome el video del good morning pineapple, es el mejor",0,0,0,0,0
spa_4aebe3921b08ed2219c4ac8d218092e4,mi mama quiere abortar a su feto de 20 anos,0,0,0,0,0
spa_a353f4537485864a5b51588160a15345,"mierda, esta vez si me han quitado el youtube premium indio",0,0,0,0,0
spa_1744fe68572c054353a7739c5240e15a,mira quien habla de corrupcion,1,0,0,0,0
spa_1fe18387cc391ba4eddcee54db5f345b,miss india or universe??,0,1,1,0,0
spa_13e3304b456afc2f903ba4a9dac3ec3e,morena corrupcion y fraude. corrupcion y fraude lo siguen demostrando,1,0,0,0,0
spa_14734a21280b2f505a9db0ef8050f7fc,mucha mierda para toda su puta estirpe corrupta,1,0,0,0,1
spa_d13de005e4ef62acfbef04dd88896e87,muchas gracias india querida!!!,0,0,0,0,0
spa_0811947e9624a1899375e7c96f91764e,mucho indigena llorando por aca,0,1,0,0,0
spa_ba49267e5ee26217ac4afd1a4a709973,"muy feliz cumple querido indio!!
gracias!!",0,0,0,0,0
spa_46ce9cba693bdd5359fe479154338c98,"nadie
absolutanente nadie
yo leyendo el tweet: simplemente judio?",0,0,0,0,0
spa_ed56a0a4ea9e0ce0700c8d07e43c6aec,nanu ( grupo indigena de mexico),0,0,0,0,0
spa_8d0d424227bb92bb53d36916d957c40c,negro y trumpista! = nazi y judio,0,1,0,0,1
spa_e74258ae444d1e0d45827ebcfd385255,no boludo es que hace 500 anos mi tata se culeo a una indigena y de ay sali sho y por eso tengo sangre europea,0,1,0,0,1
spa_4c13d15ec52bea174fcd7523ba42c37f,no creo que el apellido viggiano sea indigena.,0,0,0,0,0
spa_de5b894af5e536fd2024572272769bdb,"no entiendo, denunciar la corrupcion es malo?",0,0,0,0,0
spa_36c0420b964bd5e78dcc1b1185fad50e,no estaba sentenciado por corrupcion?,0,0,0,0,0
spa_4cb75c567f446bcd5e0fccc717e4be21,no hablan de la corrupcion ?,0,0,0,0,0
spa_833ca1d85592f668f2fc92228cd12a90,no hay presas en el salvador por abortar ._.,0,0,0,0,0
spa_13c5a8e8e1a549a1cb214f99948330e7,no hay un honesto!!! la derecha corrupta y asesina!!!!,1,0,0,0,0
spa_6d12c7c21d808711a32f82df8811dbde,no india vs pakistan,0,0,0,0,0
spa_5a1c3f7d7867baf93a068a3e1b48e228,no mas corrupcion en medellin,0,0,0,0,0
spa_326a3333d57d5d7c36f57e197fd7c85b,no permitan tanta corrupcion,0,0,0,0,0
spa_602528222bfdede31a78120889517e93,no porque ella quiere abortar,1,0,0,0,0
spa_d0102d11a1c4caafb951535202de9d8e,no salgo del espanto de la comida callejera india,0,1,0,0,0
spa_8dee6c3a14d3ecc2667c450bf1305354,"no se le entiende nada, por ese acento indigena?",0,0,0,0,0
spa_869b1d303bbd9d524e97491ccd5b4532,no tenia ningun bussines de llevar esas gafitas de hombre zorra,0,0,0,0,0
spa_8338dc334b9e0e550d65d1a10b3418b4,"no todo lo que tiene la palabra ""judio"" en el titulo es judaismo.",0,0,0,0,0
spa_5c76a9b3ba5f2036ba1ef4e6e8cfd8b7,no voy a poner la imagen del indio otra vez porque seguro no la entendes,0,0,1,0,1
spa_d0719385270834b5750737c7b2692fd6,"no, esta imagen de supuestos ""miles de inmigrantes"" siendo deportados de estados unidos no es real",0,0,0,0,0
spa_7c0acf5b400903e5f81b1539e099a410,"no, este video no es del recibimiento de migrantes colombianos deportados desde eeuu en enero de 2025",0,0,0,0,0
spa_72b7c065a0662391fefa66e9941438d4,nos vemos el sabado indigena,0,0,0,0,0
spa_b398222fee9af0090fc55f729e80baba,nuevo plan les voy a escribir en indio aunque entiendan perfectamente el ingles,0,0,0,0,0
spa_79946c5c651d26e39ae004feae51f081,nunca e visto a una indigena ganar premios de belleza,0,1,0,1,0
spa_eb5c44e3e5a01537eff053b6320467a0,"o sea, no que polo era un indigena?",0,0,0,0,0
spa_b275cdad9264e20da4b37da8d5a2722c,"obvio no, cm 90% del pais tiene indigena jajaja",0,1,1,0,0
spa_4d51da50e275a884fa46724d66a04420,"obvio que apruebas si tienes apellido indio, la constitucion esta hecha para ti indigena",0,1,0,0,0
spa_346b5e1fa1e609397c2e51e283471b8e,"odio los discursos proasesinato, dan pena, abortar nunca",1,0,0,1,0
spa_e7e1228939dec53b61f49e99632881c6,ordenes nazis de un judio ucraniano?,0,1,0,0,1
spa_4909f0051a0e285fb8af62d335096624,oye te ves genial zorra,0,0,0,0,0
spa_40e076d9298ab1361ba15dd3c3b2e438,para cuando una manifestacion contra la justicia corrupta de este pais?,0,0,0,0,0
spa_2a15199e0943af0c9b4f25e27973cb0a,para estar en contra del aborto bien que lo utiliza para hacer negocios,1,1,0,0,0
spa_4e481af64c64b46fae319b5cb3cd223e,"parceeo ud es indigena, campesino, payaso o que?",0,1,0,0,1
spa_9609b62c87673588d36654a704b2662f,parece el cicciobelo (no se como se escribe) indigena,0,0,0,0,0
spa_f9ce2c901f6c53ec2b0da6b7517d4e47,parece que entendieron todo mal y no es nazi y tiene un amigo judio.,0,0,0,0,0
spa_2eee8b1afc8aeb77e9024b9a7899febe,"parte 1
ahora si
el indio sublime",0,0,0,0,0
spa_fa9945842c92071ef4d7021f38af29c4,"pava, en tu casa corrupta como tu.",1,0,0,0,1
spa_9c0b39dd235044d47cc4e5b4efd42d0b,peleles? es tu idioma indigena?,0,0,0,0,0
spa_f9f199ca7ec45c50ac1a875e41e75878,pensando en que se super poco de cine indio. con la de gente que vive en la india!!!,0,0,0,0,0
spa_e610ccec23440ad37427d9f33162fdbd,"perfecto, entonces que quien decida abortar asuma su responsabilidad",0,1,0,0,1
