id,text,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
amh_98df61b0b918d4e32bbe35d3a93a09ce,ድሮ ሰይጣን አፈላልጎ ነበር የሚያገኘን አሁን ቀን በቀን ሆንኦል ፓስተር ሄኖክ ሲንገሌ,0,0,0,0,0,0
amh_abf7842368c0544848916065fc41d995,መንገድ ላይ እያለቀሰች የተገኘችው ሙሸራ || በሰርጌ ቀን ከሚዜዬ ልጅ እንዳለው ሰማው,0,0,0,0,0,0
amh_457fa77516a3094fffb82e338b580a81,አማራ አንድ መሆን ሲጀመር የፖለቲካና የፎቶ ነጋዴዎች ይደነግጣሉ አርበኛ ዘመነ ካሴ,1,0,0,1,1,0
amh_ec5a916a212bb7fc44aa0fe2640c6425,ዓዲ ኣርቃይ ሰላም መተንፈስ ጀምራለች። ክብር ለ#TDF [ረመፅ ታይምስ ድምፂ ሓርነት],1,0,0,0,0,0
amh_a06c08324e4141a826e3ee1499e0837c,የአሉላ ዘመቻ ድል የፅናታችን አንድነታችን ማሳያ! ዝክረ ዘመቻ አሉላ አባ ነጋ በፎቶ!,0,0,0,0,0,0
amh_c6c4ce4cd2eb8f0e47ab29ee13076bfd,ወርቁ አይተነው በወረኢሉ ግንባር ያሉ ሚሊሻዎች ጄኔራር ወርቁ አይተነው ሲሉ ተደመጡ!!,0,0,0,0,0,0
amh_e8babc28964044374bc774eac73de108,ኣክሱም ጺዮን ሄደው ታቦተ ጽዮን ኣክብሩ የተባለው ኣብይ ኣህመድ ኣክሱምን ማጥፋት ነው,1,1,0,1,1,0
amh_aa44520093a3d9d23f9692c69c58543d,ጀግናው የመከላከያ ሰራዊት ትናንት ባደረገው ዘመቻ የአቶ ጌታቸው ረዳ ዱቄት ማርክዋል።,1,0,1,0,0,0
amh_ab3ad4111a45a1fda17958518b30656a,መስዋዕት ከፍሎ ባቆያት ሀገር አማራው እንደ ጨቋኝ ይቆጠራል ሲሳይ እናውጋው(PHD),1,0,0,0,0,0
amh_2aba89739cd352117c28723e6c528f8c,የራዲዮ መስመሩ ተጠልፏልደሴ ላይ ያለው ከባድ ፍልሚያና ደሴ ገብቶ የወጣው ጁንታ ጉዳይ,1,1,0,0,0,0
amh_3b43e7cb599ac2be4626fa33acb3de9c,ይኸው እውነታው!! የኤርትራ መከላከያ ሰራዊት ልብስ የለበሱ የሕወሐት ጁንታ ቅጥረኞች።,0,1,0,0,1,1
amh_5b30cbe67ed6a0e8210b31979252d83b,በ 1.2 ሚሊዮን ህዝብ አስከሬን ላይ ቆመው የሚሸላለሙ ሀፍረተቢሶች - ሀብታሙ አያሌው,0,1,0,0,1,1
amh_fb73d2afdb6e56716adc466d5ceaa4f7,ጃሎ አማራ! ኮረም በአማራ ልዩሃይል እና ፋኖ ቁጥጥር ስር ገብታለች ድል ለአማራ ህዝብ,1,0,0,0,1,0
amh_58337fbfefc29e85e6c36e8123f127cc,ሰይጣን የሚፈትነው በገዛ ፈቃዱ ተፈትኖ የጨረሰን ሰው ነው !! መምህር አባ ገብረኪዳን,0,0,0,0,0,0
amh_3a77b897b89f7bede821d45f72b83445,ለአገሬ አንድነትና ለሕዝቤ ደኅንነት ሁሌም #ፋኖ ነኝ! #ድልለሕዝባችን #ድልለአገራችን,0,0,0,0,0,0
amh_e68a6f0bf5c82cf7aecab8ccc0a329eb,ቄስ ደግፈ እና እ/ት በላይነሽ በቀሌ እንኳን እግዝአብሔር ለዝህ ክብር አበቃችሁ!!!!,0,0,0,0,0,0
amh_06f31bf48ead6a95da41f9dc555db059,"#inbox ""ከአማራ ክልል የሰረቁትን ዱቄት እየጋገሩት ነው"" እልፍነሽ በቀለ የላኩልን",1,1,0,0,0,0
amh_4429bb3edd73acea9263c62deb830891,ኦነግ ሸኔ ግን 27 አመት የት ነበር? ድንገት አሁን ሸኔ ብሎ የመጣው? እውነታው ይህው,0,0,0,0,0,0
amh_315495606378f0064b9ffca915449b75,ለህዝባችን አይደለም አሸባሪ ሰይጣን መሆን ካለብን እንሆናለን - የምስራቅ አማራ ፋኖዎች,0,0,1,1,0,0
amh_bf34f000e8c2339fa705001a016613ef,ጥብቅ መረጃ የመአዛ አሸናፊ እና የጠ/ሚሩ ሴራ በፍትህ ስራዓቱ ላይ - በሀብታሙ አያሌው,0,1,0,0,1,0
amh_a949b82a0f2ad38e362c47f4066ef903,#ባጫ በጭባጫ ምንብሎ ነበር !!! ከተናገረው 3ቀን ሳይሞላው ሄሊኮፕተር ዱቄት ሆነች ?,0,1,1,0,1,0
amh_8e7c341b4e42505e45dfb587c95c8565,ፋሽስት አብይ ከኤርትራ ወራሪ ሰራዊት ጋር በመሆን በአዲያቦ በአራት አቅጣጫ ወረራ ከፈተ,1,1,0,0,1,0
amh_03033ed4d5d687033ad33ee20f414fd0,ወያኔ ለደሴ ከተማ ቢቋምጥም እሬሳውን አዝረክርኮ እየሸሸ ይገኛል ድል ለኢትዮጵያ !!!!,1,1,0,1,0,1
amh_039d777ae72a755cc907bf026606f1ba,አሁን ደግሞ ኦሮሞን ለማነቃቃት እየሞከሩ ነው። የአትላንታው ቦቅቧቃ ተመልሶ ይመጣ ይሆን,1,1,0,0,0,0
amh_60cdf27a16a14f3dccf6c244c9c14cdd,የኦህዴድ ሰራዊት ለሸዋ ፋኖ ትጥቁን ያስረከበበት የሽዋ ፋኖ ታላቅ ገድል - አበበ በለው,1,0,0,1,0,0
amh_2fab77980f37785da3c8a40da09af5ae,ፋኖ አማራ ክልልን ብቻ ሳይሆን የአማራ ክልልን መንግስት ጭምር ከህውሃት ነፃ ያወጣ ነው,1,0,0,0,0,0
amh_2ea0aee3f8d5e09651414d8b430934d8,ወያኔ መጋቢት 24 ከስልጣን ተባረረ። መስከረም 24 በኋላ ደግሞ ከምደረ ገፅ ይወገዳል።,0,0,0,1,0,1
amh_996de52582613ed8c5bb48f9b60102da,በርታ በል በርታ በል ፈተናው ቀላል ነው ይሄን የሚወጣው አሳረኛው ፋኖ ነፍጠኛ ብቻ ነው,1,0,0,0,0,0
amh_94f7cc21497093a22eda9055f4e36e94,የ12ኛ ክፍል ተፈታኝ ተማሪዎች በሰላም ወደየቤታቸው እንዲገቡ ፋኖ በቂ ጥበቃ ያደርጋል!,0,0,0,0,0,0
amh_35b4c84368b099b03ce82a0dd39ebde6,አማራ ሆነህ መኖር አትችልም ተብለህ ስለ ቀይ ባህር ታስባለህ እንዴ? - ሀብታሙ አያሌው,1,0,0,1,0,1
amh_de3780ebc0b83bf0c618addd6e560b65,አማራ ባንክ በይፋ የሚጀምርበት የምረቃት ስነስርአት ለገሃር በሚገኘው ዋናው መስሪያ ቤት,0,0,0,0,0,0
amh_7c9a058118e84d7750b84a48957c2bcb,ታግለን የአባታችንን የምኒልክን ቤተመንግስት መረከብ አለብን - የሸዋ ፋኖ የመጨረሻ ጥሪ,0,0,0,1,0,0
amh_dd408da740adccc483085a8bd5d81bee,መስቀል ሀይላቺን ነው ሀይላቺን መስቀል ነው አይሁድ ይክዱታል እኛ ግን እናምነዋለን!!!,0,0,0,0,0,0
amh_77cce9762e2961c6a318fdecba44cf5a,ማታ ማታ ኦነግ ቀን ቀን ዳኛ ሆኖ አማራን እያሰቃየ ያለው ዳኛ ረቡማ - ሀብታሙ አያሌው,0,1,0,0,1,0
amh_b1f9a1c8a0570565a83d56a29666dc03,ለሀገር የተከፈለ አ ል ሻ ባ ብ ን ዱቄት ካደረጉልን ጀግኖች መካከል አንዷ መከላከያችን,0,0,1,0,0,0
amh_53c9b88f2241d2e0486c97b0971a753c,ጣሊያን ያላሸነፈችውን ሀይል እንደምን የጣሊያን እንቁላል ቀቃይ ባንዳ ያሸንፈዋል። አማራ,1,1,0,0,0,0
amh_cce9e0e83f46ceeb8f5f8c244490bee7,አያት ሪል ስቴት ለስራ ደህንነት ቅድሚያ ባለመስጠት የሰዉ ህይወት ተቀጠፈ። ነብስ ይማር,0,0,0,0,0,0
amh_cdad917c50dd623138c5bbbb91606a38,የእምዬ ምኒልክ እና እቴጌ ጣይቱ ሐውልት በውጫሌ ይስማ ንጉሥ የምረቃ ሥነ ሥርዓት በፎቶ,0,0,0,0,0,0
amh_1fe03f385070ac723c5d53b8482a5120,"//ተነስ አማራ// ""የተሰኘውን ስራችንን ጋበዝናችሁ ሊኩን በመጫን የፋኖ ቤተሰብ እንሁን",1,0,0,1,0,0
amh_b807ec22f6fa930cec01621a6ccd3cc5,ፋሽስቱ አብይ አህመድ እድሚያቸው ለጦርነት ያልደረሱ ህትጻናትን ለጦርነት እየማገደ ነው።,1,1,0,0,0,1
amh_a3d33bfc397b1d15e0c1cd322059ab99,ፋኖ ከመንግስት ውጪ በሆነ አደረጀጀት የሚደረጃው ለኦሮሞ ሲል ነው ይህ መታወቅ አለበት።,1,0,0,0,0,0
amh_f07e251dbb9930a295add595c428ac48,ዐቃቤ ሕግ በእነ ዶ/ር ደብረጺዮን ገብረሚካኤል መዝገብ በ62 ሰዎች ላይ ክስ መሰረተ፡፡,0,0,0,0,0,0
amh_2121e7aaa531f6c2be5cc414a89ea6ed,አብይ አህመድ የስልጣኑ ወንበር ሲነቃነቅ ፋኖ ድረስልኝ፤ ሲመቻችለት ደግሞ ፋኖ ይጥፋልኝ,1,1,0,0,1,1
amh_f6b8d16ee8488c2c4210d1fe8a9fc6a6,የጎንደሩ ጭፍጨፋ ወደ ዘር ማጥፋት እያደገና እየሰፋ መጥቷል። ትኩረት ለጎንደር ሙስሊሞች,1,1,0,1,0,0
amh_5b40616177260c02575bc597336fb2f8,ኧረ ያተስ ከፍ አንተ ደግሞ በድንጋይ ሚሰራ ሬድዮ ነህ . ክፉ ለማንኛው እኔ የለሁበትም,0,0,1,1,0,0
amh_b1034cecb9e28d541ee2034c114177b3,ፋኖ የማረከውን ሄሊኮፕተር ተመልከቱ እስከመጨረሻ #ይደመጥ የቴሌግራም ቻናላችን ይቀላቀሉ,1,0,0,0,0,0
amh_672ef060fa1b14ac13115f8971faaf34,ስለ ዮናታን አክሊሉ እንኳን ወረተኛ ባለቤቱ እራሷ ክፉ ብትነግረኝ የማምናት አይመስለኝም,1,0,0,1,0,0
amh_d058908b7471d53f931c05775747bef5,ፋሽስቱ የአብይ ቡድን እየፈፀመ ባለው ዓለም አቀፋዊ ወንጀል ተጠያቂ ይሆናል - ምሁር -,0,1,0,0,1,0
amh_3beb52dd38de7fa53c430497f02cf5bf,አዎ ጁንታ ነኝ'' ተወዳጁ የሙዚቃ ቪዲዎች ተቺ ሚኪ አለም የተናገረው ያልተጠበቀ ነገር,0,1,0,0,0,0
amh_95b5e21d95ca9f215a21fe9afbfa1662,ሸፍተዋል ። ሌባ ሆነዋል ። ሁሉም አማራ ዱቄቱን ይደብቅ ። ዓይናቸው ዱቄት ላይ ነው ።,1,1,1,0,1,0
amh_fae99400c2c6137272f78c8b39a26d96,በዓለም በር መሰረታዊ ወታደራዊ ስልጠና የወሰዱ የአማራ ልዩ ኀይልና ሚሊሻ አባላት ምረቃ,0,0,0,0,0,0
amh_c5292a364274d6817fb19b31431ad865,የአዲስ አበባ አስተዳደር መግለጫ ምንጩ አክራሪ አክቲቪስቶች ናቸው። (ጌታቸው በቀለ),1,1,0,1,0,0
amh_e16555653f617e4bc83129045b51e7a3,ቁጥር አንድ ዘረኛ!! ታዊቂ አዋቂ አያሰኝም የሆነ ስምን እህተማርያምም ታዋቂ ሆና ነበር,1,1,0,1,0,0
amh_bee9e861983ea9bab44a3e63a39f7271,ኑ እንማማር ጸሎተምህላንም እናድርስ ሂድ አንተ ሰይጣን ከዲያብሎስ ፈተና ይጠብቀን አሜን,0,0,0,0,0,0
amh_9eb22ad234de9c0de723de4fd4b20eaf,#TPLF : ጁንታው ጋሸና ጋሸና እያለ ነው ህመሙ (ቃንዛ) በርትቷል ማለት ነው ደርብ!,1,1,0,0,1,0
amh_1a86f3c9d72c62787691b9984d1aed47,ትግሬውም ኦሮሞውም ለስልጣን ሲሉ በሚያደርጉት ፍልሚያ ተጎጂው አማራ ብቻ ነው - ትግስት,1,0,0,1,0,0
amh_6ac64f8c9ecffb6011617a46502493c5,በአላህ ይዣችኋለው አንዴ #ፋኖ በሉልኝ እዚያ መንደር አትበሉ እያሉ ነው እናስደንግጣቸው,0,0,0,1,1,1
amh_1ff7cdb08fd2d1ffc52d5fd39e97cfbe,ቀጥታ-አማራ ቴሌቪዥን የአማራ ኤፍ ኤም ጎንደር 105.1 ስርጭት ማስጀመሪያ ስነ-ሥርዓት,0,0,0,0,0,0
amh_b3244b29b7b0830d39e7abf228acbd4b,ሁን መከላከያ፣ ልዩ ኃይል፣ ሚሊሻ፣ ፋኖ በጥቅሉ የዘመን ግዴታ ነውና በቃ #ወታደር ሁን,0,0,0,0,0,0
amh_3fcc4edd7255397a74416d758267054e,ኧረ ደሴ ደሴ ገራዶ ገራዶ አለቀልሽ ዛሬ ወያኔ ተንዶ ኢትዮጵያዊነት አሸንፏል!!! #ሼር,1,0,0,1,0,1
amh_b0d805251fc34839945b16f5a07be0cc,#Ethiopia: ሰበር ዜና - ባይደንና ሲሲ ከጋዛ እስከ ጉባ የፈተሉት ሴራ ሾለከባቸው!,1,1,0,0,0,0
amh_e29a40271a4f49d49d946b13e9702f8a,ሙጃ ቅድስት አርሴማ ገዳም የመስቀል ቅርፅ የሚሰራው የንብ መንጋ በረከቷ ለእኛም ይድረሰን,0,0,0,0,0,0
amh_9327c8e5f51ade468cc4a73199c0c07d,TDF ተቃቅሞ ወደ አላማጣ የመጣውን ወራሪ ጠላት ለወሬ ነገሪ ሳያስቀር እምሽክ አድርጎታል,1,0,0,1,0,1
amh_4e8099ab29f105787a098314fb3489e1,ፅንፈኛው ፋኖ: የአማራ ሸኔ . ሌላ እኛና እነሱ እየተደገሰልን ነው። ኢትዮጵያዊያን ንቁ!,1,1,0,1,0,0
amh_e5c62c1eef195affcd279e297920ebfb,የአማራው ጀግና የወሎው ነበር ፋኖ ምሬ ወዳጆ ዛሬ መርሳ ላይ በርካታ ፋኖዎችን አስመርቋል,0,0,0,0,0,0
amh_042f556d75a7da7d14e8487d55b4605d,መዝሙረ ዳዊት 57 7፤ ልቤ ጨካኝ ነው፥ አቤቱ፥ ልቤ ጨካኝ ነው፤ እቀኛለሁ፥ እዘምራለሁ።,0,0,0,0,0,0
amh_d5deb808912957230611a3c8fd2419e8,ያሳምነው ልጆች ነን ይፋቴዎቹ ፋኖ ዛሬ ጀግናውን እስክድር ነጋ አቀባበል እያደር ግን ነው,0,0,0,0,0,0
amh_fff3eaefb561e2eea0f2aad5a2d63486,ከፍጥረት ሁሉ ሰይጣን አብልጦ የሚጠላው እኛ ደግሞ ስንጠራው ማር ማር የሚለው ስም ማነው?,0,0,0,0,0,0
amh_6c97283ceac1623cda150d1b92a68d9c,#ምሬ_ወዳጆ!!! ከምስራቅ አማራ ፋኖ መሪ ዋርካው ምሬ ወዳጆ ጋር የተደረገ አጭር ቆይታ!,0,0,0,0,0,0
amh_ba79b23a240e975ef9993a61e267384e,የአብይ አስተዳደር ልዩ መገለጫው የሆነው የዘር ጭፍጨፋ አለማቀፍ ሆኗል - ሀብታሙ አያሌው,0,1,0,1,0,0
amh_5926310b86e4da2297ad878e215875f8,የአርበኛ ፋኖ #ጎቤ ልጆች ፋኖ አንተነህ ጎቤ እና ፋኖ ፋሲል ጎቤ። ፍቅራችሁን ግለፁላቸዉ,0,0,0,0,0,0
amh_4145a41323d34593b9cb98f4d9ca26af,የብሔራዊ መረጃና ደኅንነት አገልግሎት ዳይሬክተር ጀነራል ተመሥገን ጥሩነህ የሰጡት መግለጫ,0,0,0,0,0,0
amh_0f7b8f81c895d3aff5b169b309511a1b,በመቐለ ከተማ ገብርኤል ተብሎ በሚጠራው አካባቢ ጁንታው የቀበረው የነዳጅ ታንከር ተገኝቷል,0,1,0,0,1,0
amh_95ba7d5150f7d17fd6bb37edb085af47,ጎጃም ወሎ ሸዋ ጎንደር የቦታ መጠሪያ ናቸዉ #አማራ ግን ማንነት ነዉ አርበኛ መሳፍንት,0,0,0,0,0,0
amh_914157740e19c71f6cd1e7b1b47bb9f8,የዓፋሩ ሺፋ የግብጹን ጋዜጠኛ ሞገተ የዓፋር ላይ ጥቃት በዝርዝር እና የግብጹ ሴራ ሲጋለጥ,0,1,0,0,0,0
amh_2a9c391350ee63d9ec8d75387879cd1a,"የ ""ባንዳ"" ትርጉሙ እስካልተቀየረ ድረስ አብይ አህመድን የሚስተካከል ባንዳ የትም የለም።",0,1,0,0,0,0
amh_9505aa0d27bfc6c18ca8bbade3166c52,እኔንና ጀነራል ሐሰን ከረሙን ለመግደል እቅድ ተይዟል! ፋኖ ምስጋን ደስዬ ለትኩስ መረጃ!,1,0,0,1,1,0
amh_6dabe74d67c54583a30eae9e0a84b9a9,የጎንደር ፋኖ እረቂቅ ስራ ሰራ አማራን ቀና በል አለ ዝርዝሩን ከፋኖወች አንደበት ይስሙት,0,0,0,0,0,0
amh_7cbfc39ce2e36fdeb0ccae50a831f525,በአርበኞች ቀን የምስራቅ አማራ ፋኖዎች በወልዲያ የመጀመሪያ ዙር ተመራቂዎችን አስመርቀዋል,0,0,0,0,0,0
amh_4fcd23a1e8a3c5e367b9c0477d9eb0f4,የቀድሞዋ ቀዳማዊ እመቤትና ልጇ በትግራይ ህዝብ ላይ የሰሩት ሴራ - በብርሀኑ ወልደሰማያት,0,1,0,1,0,0
amh_8c09b184394dca9969e9afe81ea0393b,#ጁንታው አለቃዋን በቁጥጥር ስር ያዋለችው ጄግናዋ ገበያነሽ ደባልቄ ክብር ይገባታል!!!!,0,1,0,0,0,0
amh_13424d7d044b29c09f5a801747bb8548,ጀግናዉ TDF በሎም በሚል የማታለያ ወሬ የትግራይ ወጣቶችን መማገድ መቼ ይሆን የሚያቆመዉ,1,0,0,0,1,0
amh_c71b3d234b40ce4dbf04ea845183cbc0,ሁሉም የአማራ ህዝብ ለጀግናው ፋኖ ቅዱሰ ድምፅ መሆን አለበት። ፋኖነት ለህዝብ ነፃነት!!,0,0,0,1,0,0
amh_0c39da5bd9458a94c60252f41d3572f9,በሰሜን ወሎ ዞን የጋሸና ከተማ ነዋሪዎች ሀገራዊ ለውጡን በመደገፍ የድጋፍ ሰልፍ አካሔዱ።,0,0,0,0,0,0
amh_77f3f6b256de47eb4fdf3e658d3ee914,"ከእያሸነፍን ነው ቱልቱላ፥ ወደ ""ጀኖሳይድ ተፈፀመብን"" ለቅሶ ይሸጋገራሉ! በጣም በቅርቡ!",0,1,0,0,1,1
amh_65dc208a522aaae2f24dfcff91eeabd0,አይ ፋኖ ፋንዶ፥ ማንም በሌለበት የሰፈሩ ተራራ ላይ ወጥቶ ጋሸናን ተቆጣጠርኩ ዪላል ደፋር,0,1,0,1,0,0
amh_53fac0f5d4abfa2dd81d003eafd6dce1,ክፍል 3 - በምግብ ብቻ ካንሰርን የሚፈውሱት ሎሬት የዓለም ጤና ድርጅትን ሴራ አጋለጡ!!,0,1,0,1,0,0
amh_788a8efbe76b91340d482e40ae654b7e,በአንድ ጊዜ ብዙ አገልግሎቶችን መስጠት የሚችል ድሮን የሰራው ኢትዮጵያዊው የፈጠራ ባለሙያ,0,0,0,0,0,0
amh_e996fc84a50ab16d6325e4abad436ec9,ቅዱስ ያሬድ ኦሮሞ ነው|ወያኔ ወየነ ከሚለው የኩሽ ቃል የመጣ ነው | ቄስ ግርማ ዘውዴ,0,0,0,0,0,0
amh_10634c115d75463952f5ae945afc2b46,የዝንብ መንጋ ተርብን አይደፍርም፤ የአማራ ልጆች ተባበሩ አንድ ሁኑ - አቶ ታዲዎስ ታንቱ,1,1,0,0,0,0
amh_bded2db555ede13d440906a17012d633,#Etv የተባበሩት መንግስታት የስደተኛ መታወቂያ የያዙ የአሸባሪው ቡድን አባላት ተደመሰሱ,1,1,0,0,0,1
amh_ccf6247414bcf42601fc1823544f235c,አንድነት ኃይል ነው የምሰራቅ አማራ ፋኖ በቆቦ ሲገባ የቆቦ ህዝብ በለቅሶ ተቀብሎታል!!!,0,0,0,0,0,0
amh_542b0cf8716b31ed765c4a9a69fc277e,ገዳይ ሲያረፋፍድ ሟች ይገሰግሳል . እያለ ይቀጥላል ሻለቃ ላቀ አያሌው የገቢዎች ሚኒስትር,1,1,0,0,0,0
amh_61b7ab95280a43c454870707544ea947,በላይነሽ አመድ ጀግና ጀግና የሚያጫውታቸውን እነ ታደሰ ወረደን እንዲህ ነው የምታሯርጠው.,1,1,0,0,1,0
amh_b02513c59beaf53e7cc27fc34011b2ad,"የሕዝቡ እልቂት እንዴት ይቁም? ""እኛም ከኦነግ [ሸኔ] ጋራ እንዘምታለን"" (በቀለ ገርባ)",1,1,0,1,0,0
amh_10365329d6e53788cde8378db5eedce8,ራሱን የአማራ ፋኖ መሪ ነኝ ብሎ የሚጠራው ዘመነ ካሴ በራሱ ሪፐብሊካን ጋርዶች እየተጠበቀ,1,0,0,0,0,0
amh_04b02f7f082a21be35fd0066208a5859,የአብን አመራር ግድያ ፤ ሽምቅ ውጊያ ወይስ ወረራ? ፤ ጠቅላይ ሚኒስተር ዐቢይ ምን አሉ?,0,0,0,0,0,0
amh_f61753d9ef67fe991b9d735c5eb66887,ፋኖን አትንኩብን - የተከበሩ ክርስቲያን ታደለ - የአሁን ዜና ከአዲስ ድምፅ አዲስ አበባ,0,0,0,1,0,0
amh_78b634792c45950ed1e7c424e2deed92,TDF ጉዞ ወደ አስመራ አቤት ጽናት ጥግ ! ተጨማሪ መረጃን በቴሌግራም ላይ ይመልከቱ !!,0,0,0,0,0,0
amh_8d1b3e191052df5f27536d259b7bda86,ዛሬም በድጋሚ ወያኔ ሞክራ እሬሳ በሬሳ ሆና ተመልሳለች ድል ለኢትዮጵያ ድል ለአማራ ህዝብ,1,0,0,1,0,0
amh_daa1349b2f3a3b3d4e1f8481d773e0d1,ባለሀብቱ አቶ በላይነህ ክንዴ ለመተከል ተፈናቃዮች 800 ኩንታል ዱቄት ድጋፍ አድርገዋል!,0,0,0,0,0,0
amh_c66d2de569149f933fc8d214960c178a,አስቸኳይ! በሸዋሮቢት የተከፈተው አዲሱ ጦርነት - ቦታው ላይ ከሚገኝ ከሸዋ ፋኖ አንደበት,1,0,0,0,1,0
amh_d20d5779f2ce4e07962e33d2921c1001,የመምህር ምሕረተ አብ ሴራ እና ደባ ውጤት ይህንን ይመስላል። የማንቂያ ደወል ተመራቂዎች!,0,1,0,0,1,0
amh_2102117463277774d24f15436b9c1ded,ድርድር ምናምን የሚለውን ተወውና ወጥረህ ታገል.! አሸባሪ ጋር ድርድር ብሎ ነገር የለም.!,0,1,0,1,0,0
amh_fbfbd8edc506a56335aaea93e4b21b27,ካሜሩንን የምትደግፉ ጁንታዎች ኳሱን ማየት ትታችሁ በላይነሽ አመዴን ብትከታተሉ አይሻላችሁም,1,1,0,0,1,0
amh_d835ee4294f5f72fdfe241706530bb48,Mame belay አማራ ምን በደለ የተሰኘውን ስራችንን ተጋበዙልን በዩቱብም ቤተሰብ ይሁኑን,0,0,0,0,0,0
amh_1e04be72955f8971dd731111f66edaa4,#እውስጥ_ያለውን ካንተ በላይ ጠላት ያውቀዋል። #የምትኖረው ራርቶልህ ሳይሆን ጠብቆህ ነው።,1,1,0,0,0,0
amh_7cb2807e252e3f57b99ca53ba9151bd7,አማራ ትግሉን ከበአዴን እስካልጀመረ ድረስ የአማራ ትግል የትም አይደርስም አቶ ተፈራ ደምሴ,1,0,0,1,0,0
amh_dbe0b3aeec46a08f7883cb9049301123,ጦርነት ክፉ ነው የምለው ወድጄ አይደለም አንገቱ የተቆረጠ ሰው ሳይ ወዲያው ቮሚት አደረገኝ,0,0,0,0,0,0
amh_9f864354ca036a2bdef3887e3ca8a63f,ኃያል ነህ አንተ ሀያል ደጉ መላእክ ገብርኤል ይውደቅ ይሸነፍ ጠላት አንተ ተራዳን በእምነት,0,0,0,0,0,0
amh_2a341ed7538ca7f148f61c6488a4d0dc,ኢትዮጵያን ለመጉዳት የተነሳ የውጭ ጠላትም ሆነ የውስጥ ባንዳ የአላህ ቁጣ ይውረድበት አሚን,0,1,0,1,0,0
