id,text,language,language_name,true_label,llm_label,confidence,reasoning,polarizing_features,us_vs_them,moral_language,hostile_tone,error
zh_b0c46a7eac8a5ef78e3bf310ae9d2ba4,只要别待在中国就好，回自己老家发展去。哪怕把上帝给娶回家我都没意见。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_03030410ed9713120a680f508d5e8049,视频里的台湾女人 是骗子 在脸书上已经被馆长揭露了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_dc6c738d148bd8fa2a457bd08f4e1fcd,只能说物以类聚吧，至少我身边的女孩子都是这样，甚至还会觉得他们（黑和白）味道很大�,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_eeccb51fd292557765f10417a64e8e8e,反对歧视男性，怎么叫男的你们随便啊！男人不是人啊？男人就不怕啊！呜呜,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_47c7315024b5f04b1956f715e6938a82,在现实中很好理解。你什么水平，周围的人大多也是什么水平。所以矿渣就不要想着能淘到金子。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_928c879a1f191fc275c23e9969073b08,我们应该联系男权吧，就算大男子主义再怎么样也应该不会支持男同，更别说女同了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ffedf4bb9964eef103b1d02415d14ac8,我最喜欢那个笑话。老师让把计算机拿出来。一个黑人从书包里拿出一个中国人……,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_373e1836ec6499086ebe5313c63bd5c3,中国男人:别骂了我不结婚了还不行吗？自己养活自己很潇洒，干嘛找个替我花钱的找罪受,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_90c9fd9d999680c209dbf8311a7c015a,如果你这样歧视农村人，我作为北京人可以把你看成狗,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ff17aa2bafaac03cb90bb917394507bf,但是大部分同性恋不会这么做，即使爱上了不该爱的也会埋在心底，宁愿自己痛苦一点，也不会困扰他人。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b24b5d2c7bc7e6066bbed5bb6e73d0d1,雪崩的时候没有一片雪花是无辜的，是好是坏我们都记得�,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_34ac3b254e63b2e72eddbe372e509940,辽宁人均收入全国第8，人均存款全国第4，人均消费第9，这都不算发达，那中国真是太落后了。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2d04602ccfac332fc3ca75a4c1142136,国外有敌对黑恶势力，收买国内一些下贱二狗子汉奸在国内做恶意引导～,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e37c35752100400202f03147f59c840d,绝大多数郭女离开化妆美颜啥样自己心里没数整容之后能不能看都不好说,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c4b9e996b9876bfbdf9b8ab4c7ab0c5b,男生的钱也是钱，男生的钱男生自己花！抵制舔狗，拒绝上贡！经济自主！,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_80fc82fddd38cec3c48ee17f685d693c,黑人属于是自己放弃自己，和其他人没关系。我觉得应该尊重他们的选择，送他们回非洲，让他们自己折腾去。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1f93c2889f9f4b9e8048a9cebb346789,好像很多中国男人找黑妹啊，抖音上一大把，非洲黑黄混血的孩子都数不清,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_25de7490bc255adfeb01282fe2b972fc,黑人被歧视倒是无所谓，但是我很在意被黑人歧视，甚至说是被好多外国人歧视。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_8fe377097d1f551bed8fe1436e0f26d5,每个种族活下来都不容易，嘿贵也有嘿贵的特长，父母的苦口婆心都没用，别说咱们旁观者了。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_a6c8a5e3a7a56be14646347f5af17071,行，没问题。我就觉得中国外娶率超过涉外婚姻的九成才是正常的。配得上国内女拳发展的。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_bed7cfed3b5aae1e01bbd5cf4223cadb,这种一般是这些企业负责外宣的女的自己找的，之前还有明星粉丝故意多花公司钱的,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_dd7b97320f5adaca0f0eef14c1e8314b,这就完了？下面应该还有吧：女生笑嘻嘻的说，为什么我们女生连追求幸福的权利都没有。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_517343e84ef8315859ba179abdab5176,真相了，在国内心疼黑人被歧视，全然不知在国外黑人歧视亚裔啊,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_3ae41c57f1d607c45c590f64e0b3c2d2,第四季拍的最水。第一季是真的不错。汤姆加瓦那的演技没的说。还有我希望黑女赶紧死。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_fac73d380611b56ebb641344d7558c79,这个图应该是隐喻就是国际母猪与龟奴公猪跪舔入寝者,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9d6614302af65a0c6aecffa61b908bc2,最早捕捉贩卖黑奴的就是阿拉伯人，而且对于公的黑奴，都是要骟了的,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_756a0b79563548c40a2fe75e5f095d2e,不承认满清，不等于不承认少数民族。 你说人家民族也是中国民族[惊喜][惊喜][惊喜]中国民族中国制度中国文化中国认同不是中国,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7ee4e0e6825d75b07862a1f1da2dd413,凭那句你您不好看，女拳就已经炸了，直接拿出包里的刀开始暴金币了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_bf76f9c0390f48ceb37bb6713198dc72,一直非常讨厌很讨厌两面的台湾人，真是恶心死我了，嘴脸丑的看不下去,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_0fb930aae02bfe3b1862e2a61b3a6e2e,很合理啊，这不就是正常要求嘛？可惜蝈女基因不行。估计完成不了几条,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_77cf089b9272a2dbc9e29db0d073df79,我们没有用在中国境内外制造了无数杀戮和压迫的异族和宗教来威胁你们，你可真给北京人丢脸,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e3072afd89b45963ce1e256f790a412e,其实都是男t，不过为什么他们会喜欢复读，我也搞不明白,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1cb7f1a6aa253290dd3c23897ed8b789,男同也会喜欢熊类，男人的身体魅力好不好只有正常的女人才知道,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e58833223116336d4ada29f7522a62b9,那女的应该被那个黑g的黑d透烂了，嘴也吃黑d吃烂了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_45d7a69acecacc97bb1fe8a086ce114c,现在的男权吧，已越来越不像男权吧了，貌似已逐渐在女性化，被女性占据,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_61e1012dc6a3b62fd7f77eb35e4bae53,习惯就好了，想想人家河南人，那么多年都过来了……,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_26cecda867739de941d67071d53d08be,黑黄蓉的都是杨过粉，而且大部分都是被影视作品塑造的杨过小龙女洗脑,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2cfe202e427053eb1e7b5987807584b2,希望以后发生卢旺达华强买瓜事件的时候这些人还能笑得出来。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_faad9fef6f34e8039187868e3da44564,女生我更不想了。。。苏北男的当街打老婆我亲眼目睹,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e1a61369c796a1eb7bc59c5a2e41261f,和黑人运动一样，受过良好教育的黑人玩身份政治受益极大，出生贫寒的黑人再倾斜资源也还是得面对很多困难,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9bce70ffd17e343a71e2f2974b2afa66,跟你一样的想法，感觉这个答主故作清高，自以为是。总以为自己的眼界就是世界，十分狭隘。还来一句骂人无所谓。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6b4246479f215755d7f61b7469b94c5b,归根究底，广大普通女性若是靠近普信男，会不幸。这是最正确的结论。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_145b736ecc7328b3507adb15235dc1fc,继续被黑，继续努力过自己的好日子！如果黑老美骂老美能把老美搞成非洲，那才是真成功！,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_4a9d87d03a809b4f3ce7bc988ecb5785,之前黑人rapper唱抢亚裔的时候，奥巴马的白宫表态是言论自由。太虚伪了，攻击别人的时候自由，,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7e255511275a37d1d3370548ac3b5460,谁给东北招黑了我不说，但我们辽宁人不应该替某省背黑锅,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_fbe6e228edab1d17790429d2c3c8dc1a,河北河南山东随便一个都是分数线笑傲全国的喔呵呵呵，，，，,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7d9f37a090c18f1b3058e8c901f2cb6a,从这个节目之后，看到那三位所谓好男人，真的有点恶心,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2e728a932e5fd198931b0c7e4203b08a,你还能代表全国？如果没有你国民素质至少上升两个档，你快去自**吧,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_07e5799b6e00c610f3adc0481aee26c0,国男的包容大度一直都是这么无私，eg使劲浪，反正有老实巴交的国男兜底囧,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_3e6d50971e863abc5b8a2e738bfa0386,河南人和熊猫都有可能是网络间谍刻意抹黑的结果。想杀人诛心。我本人有很多河南朋友,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7fe8fc255e9839aeace29b38ef9f7221,我觉得广东人还是普遍存在歧视现象的。比如你们为什么不喜欢吃香港人？歧视香港脚吗？？？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e9e19431aae2f29421d2fce075a9e17e,咋说呢，你应该去豆瓣微博小红书还有几乎所有的女权聚集地去说说，你会发现，女权认为自己等同于女性,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_3b3f12c7b41ed30cf0d34c31526d138a,放肆，本宫乃本吧之主，一切奴婢都该听命于本宫，本宫允许你招人了吗。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_fd15ff7a896ec733df7f012b563524c0,河北也开始了，刚看到个热门话题，河北是如何一步步沦落到最贫困省份的,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7391f18ae6b917a6b7952f6d61f5bd87,在欧美，黑人绿教徒社会地位不一定比中国人曰本人韩国人低好么，毕竟“黑命贵”、“绿命贵”,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f6738805eae50ef2156f34ec4194c019,凭什么要设立男厕所和女厕所，为什么要强调”女“厕所，女人哪里需要被区别对待了？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_d16828a105ab3dd82aa47ea61b2f71b9,欧美学术界，媒体早就被白左渗透丑了。而且这还是媒体发表的研究报告什么成分不必多说了吧,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_cc49e87fac7b14061ad18063aed0dc44,所以我强调了一下，是不是4s，可能湖北是比较落后，一般只到市级，到县的很少,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6ff1bc0610bc64da7ed8f6ab74badc7c,不在中国地盘繁殖混种默，一切都好,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_dc25fcfa7ae61893d1fbb5365c423dc5,我没那么高尚，你炮轰我一个人我就花钱买他全家信息，然后我上新闻，他全家下户口�,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9d0cd50aecdbab587219df84f1174b97,很多基佬也弯变直跟异性结婚了，每个基佬跟异性结婚变回正常就没有同性恋出现，世界更美好。基佬反正都需要异性，应该专心治好病传宗接代孝顺父母,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_73e0efba5afc60fab57e33dcf0bb6dd3,你等着看黑人和绿绿逐步占领世界,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_d5a4276fc5cbafb3e271d5c1d6507414,原来你真的是黑人，回非洲去！,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_d8cbfac8a754e0db595c43dabc123252,用不着换位思考，但他们带来的影响力可不能忽略了细节。那些精英巴不得绑架全世界。你拿什么来解决啊。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7a6b07f03350b4113c5022d6a90a4732,男生也会的，打架是不可能打架的，当校规是摆设吗，打架的开除。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f9479ff290390407d3d0c0bf7c9b89e9,为了确保女性婚前贞洁而把女性不当人地虐待，极丑陋的恶习,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_bfeef0ad0ea9f4af8fb55388ad3976ab,nba里，黑人歧视白人，白人歧视黄人，穷人歧视有钱人,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_278e3be0fb9b33b8325b06e41d98cb7f,虽视频有炒作营销赚流量之嫌，但打死我也不愿意女儿和黑人接触，甭提嫁给黑人。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1ce9e14f7e6fc8f70770fa874bcb35f0,哈哈哈哈哈哈，把女朋友陷入危险境地，怕是要失去这个女朋友啦哈哈哈哈哈,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_756bba20e6c8b1e10d339e2c7ae1cf12,这种垃圾不值得生气，他会有报应的，现在就身染艾资，想害更多人,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b3c1c9050ce98ca9fac414409c7c3542,你这个就是胡说了，大城市的年轻女性比男性更多。大城市中反而是男性更愿意选择回老家结婚生子,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7eb8925f556e3d0b98b436dbff470d7a,挺好笑的，男人没钱，一无是处的道理都不懂吗？单方面的感情值包泡面吗？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_55a1c5abf76385783d452b2122004a28,对B男性是从生理到社会到心理的不适，对B女性只是单纯的心理引发生理接受不了。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_623d9e5511a00927c085c66f21b98e9b,以后拳师让舔狗买车给她们开就行了，货拉拉顺风车什么的一概不接女乘客,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_5e9b8f9bbc636daf51297451b0d83d24,春日祭幕刃嗎玩就拉黑，也不知道她幕就是个揉遍器祭♀,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ecec109d845e19960bc00b09ddd4c6bb,那是因为国人普遍接受不了中国女孩成为黑人泻鱼的道具！不想中国女孩被祸害！不想中国女孩被造塔！,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f1ef2f5ef16979a2ea2e79dbe72135ed,没有同性恋基因的人是不可能被掰弯的，就像同性恋没办法变成异性恋一样,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9589c49a11451a7e7bec1e9398d59ea2,黑就黑吧，地域黑是慣例無可避免，黑呀黑就習慣了，不在乎了。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2891bd643d757bb9ea19e62499cda3da,就是，特别国难时期拿着地域说事，对自己同胞冷嘲热讽落井下石的，坏透了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_91554c664a6330b08a578eb38de09b4a,在抗战期间，因为抗战而死的女性跟无辜而死的女性相比，不过是九牛一毛。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_5959107a3a8fe145132b013f65786efe,湖南人真的很有才，起码广东这边很多湖南老板领导什么的�,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c6d20d903506bac3a2e5a9ad95bfd556,那是他们搞错了，江浙人民黑啥东北，南方系要的就是挑起地域间的矛盾，他们被带了节奏。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_4b2e898c027df65d15af4686f53516a9,韩国人连p站都能骂人。人英文留言问妹纸叫啥，韩语回帖：我是一条狗（谷歌翻译）。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_8e240e56f0e43d7435ee003497463fcc,那你去那些女孩子被强奸的微博新闻下面看看评论吧，在我国，大众永远对男性比对女性宽容,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2c96ccae14c0518cfbdc146aaa696415,有什么好奇怪的，那个时候女人就是个屁，只是现在男女比例失调，女的才越来越傲娇越牛逼，,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
